ID=#000 ask | Word=ask | Type=Cluster Reduction | Expected=æ,s,k -> Child=æ,k | Detail=/s/ deleted (-> Ø) in cluster | ExpectedPos=Final | Detected=Cluster Reduction | Positions=['Final'] | Details=['/s/ deleted (-> Ø) in cluster'] | WhatWentWrong=None | ExpectedDetail=/s/ deleted (-> Ø) in cluster | Logic=detection/detectors/deletion.py:17 (detect_cluster_reduction) | Status=Flagged Error
ID=#582 peg | Word=peg | Type=Final Devoicing | Expected=p,ɛ,ɡ -> Child=p,ɛ,k | Detail=/ɡ/ -> [k] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/ɡ/ -> [k] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [k] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#583 plod | Word=plod | Type=Final Devoicing | Expected=p,l,ɑ,d -> Child=p,l,ɑ,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#584 pods | Word=pods | Type=Final Devoicing | Expected=p,ɑ,d,z -> Child=p,ɑ,d,s | Detail=/z/ -> [s] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/z/ -> [s] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/z/ -> [s] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#585 prod | Word=prod | Type=Final Devoicing | Expected=p,r,ɑ,d -> Child=p,r,ɑ,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#586 ribs | Word=ribs | Type=Final Devoicing | Expected=r,ɪ,b,z -> Child=r,ɪ,b,s | Detail=/z/ -> [s] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/z/ -> [s] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/z/ -> [s] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#587 rob | Word=rob | Type=Final Devoicing | Expected=r,ɑ,b -> Child=r,ɑ,p | Detail=/b/ -> [p] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/b/ -> [p] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [p] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#588 robe | Word=robe | Type=Final Devoicing | Expected=r,oʊ,b -> Child=r,oʊ,p | Detail=/b/ -> [p] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/b/ -> [p] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [p] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#589 sad | Word=sad | Type=Final Devoicing | Expected=s,æ,d -> Child=s,æ,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#590 sled | Word=sled | Type=Final Devoicing | Expected=s,l,ɛ,d -> Child=s,l,ɛ,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#591 snug | Word=snug | Type=Final Devoicing | Expected=s,n,ʌ,ɡ -> Child=s,n,ʌ,k | Detail=/ɡ/ -> [k] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/ɡ/ -> [k] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [k] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#592 sob | Word=sob | Type=Final Devoicing | Expected=s,ɑ,b -> Child=s,ɑ,p | Detail=/b/ -> [p] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/b/ -> [p] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [p] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#593 swab | Word=swab | Type=Final Devoicing | Expected=s,w,ɑ,b -> Child=s,w,ɑ,p | Detail=/b/ -> [p] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/b/ -> [p] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/b/ -> [p] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#594 sword | Word=sword | Type=Final Devoicing | Expected=s,ɔ,r,d -> Child=s,ɔ,r,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#595 tabs | Word=tabs | Type=Final Devoicing | Expected=t,æ,b,z -> Child=t,æ,b,s | Detail=/z/ -> [s] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/z/ -> [s] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/z/ -> [s] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#596 thawed | Word=thawed | Type=Final Devoicing | Expected=θ,ɔ,d -> Child=θ,ɔ,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#597 twig | Word=twig | Type=Final Devoicing | Expected=t,w,ɪ,ɡ -> Child=t,w,ɪ,k | Detail=/ɡ/ -> [k] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/ɡ/ -> [k] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/ɡ/ -> [k] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#598 wed | Word=wed | Type=Final Devoicing | Expected=w,ɛ,d -> Child=w,ɛ,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#599 word | Word=word | Type=Final Devoicing | Expected=w,ə,r,d -> Child=w,ə,r,t | Detail=/d/ -> [t] (devoiced) | ExpectedPos=Final | Detected=Final Devoicing | Positions=['Final'] | Details=['/d/ -> [t] (devoiced)'] | WhatWentWrong=None | ExpectedDetail=/d/ -> [t] (devoiced) | Logic=detection/detectors/voicing.py:248 | Status=Flagged Error
ID=#600 again | Word=again | Type=Weak Syllable Deletion | Expected=ə,ɡ,ɛ,n -> Child=ɛ,n | Detail=Syllable 'əɡ' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'əɡ' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əɡ' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#601 agree | Word=agree | Type=Weak Syllable Deletion | Expected=ə,ɡ,r,i -> Child=r,i | Detail=Syllable 'əɡ' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'əɡ' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əɡ' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#602 alarm | Word=alarm | Type=Weak Syllable Deletion | Expected=ə,l,ɑ,r,m -> Child=ɑ,r,m | Detail=Syllable 'əl' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'əl' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əl' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#603 alligator | Word=alligator | Type=Weak Syllable Deletion | Expected=æ,l,ɪ,ɡ,eɪ,t,ə,r -> Child=ɪ,ɡ,eɪ,t,ə,r | Detail=Syllable 'æl' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'æl' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'æl' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#604 alone | Word=alone | Type=Weak Syllable Deletion | Expected=ə,l,oʊ,n -> Child=oʊ,n | Detail=Syllable 'əl' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'əl' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əl' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#605 amazing | Word=amazing | Type=Weak Syllable Deletion | Expected=ə,m,eɪ,z,ɪ,ŋ -> Child=eɪ,z,ɪ,ŋ | Detail=Syllable 'əm' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'əm' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əm' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#606 animal | Word=animal | Type=Weak Syllable Deletion | Expected=æ,n,ə,m,ə,l -> Child=æ,n,ə,m | Detail=Syllable 'əl' deleted | ExpectedPos=Final | Detected=Weak Syllable Deletion | Positions=['Final'] | Details=["Syllable 'əl' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əl' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#607 appear | Word=appear | Type=Weak Syllable Deletion | Expected=ə,p,ɪ,r -> Child=ɪ,r | Detail=Syllable 'əp' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'əp' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əp' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#608 around | Word=around | Type=Weak Syllable Deletion | Expected=ə,r,aʊ,n,d -> Child=aʊ,n,d | Detail=Syllable 'ər' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ər' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ər' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#609 aspirin | Word=aspirin | Type=Weak Syllable Deletion | Expected=æ,s,p,r,ɪ,n -> Child=æ,s | Detail=Syllable 'prɪn' deleted | ExpectedPos=Final | Detected=Weak Syllable Deletion | Positions=['Final'] | Details=["Syllable 'prɪn' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'prɪn' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#610 attend | Word=attend | Type=Weak Syllable Deletion | Expected=ə,t,ɛ,n,d -> Child=ɛ,n,d | Detail=Syllable 'ət' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ət' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ət' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#611 avocado | Word=avocado | Type=Weak Syllable Deletion | Expected=ɑ,v,ə,k,ɑ,d,oʊ -> Child=ə,k,ɑ,d,oʊ | Detail=Syllable 'ɑv' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ɑv' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ɑv' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#612 away | Word=away | Type=Weak Syllable Deletion | Expected=ə,w,eɪ -> Child=eɪ | Detail=Syllable 'əw' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'əw' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'əw' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#613 balloon | Word=balloon | Type=Weak Syllable Deletion | Expected=b,ə,l,u,n -> Child=l,u,n | Detail=Syllable 'bə' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'bə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'bə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#614 banana | Word=banana | Type=Weak Syllable Deletion | Expected=b,ə,n,æ,n,ə -> Child=n,æ,n,ə | Detail=Syllable 'bə' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'bə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'bə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#615 buffalo | Word=buffalo | Type=Weak Syllable Deletion | Expected=b,ʌ,f,ə,l,oʊ -> Child=b,ʌ,l,oʊ | Detail=Syllable 'fə' deleted | ExpectedPos=Medial | Detected=Weak Syllable Deletion | Positions=['Medial'] | Details=["Syllable 'fə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'fə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#616 caterpillar | Word=caterpillar | Type=Weak Syllable Deletion | Expected=k,æ,t,ə,r,p,ɪ,l,ə,r -> Child=k,æ,r,p,ɪ,l,ə,r | Detail=Syllable 'tə' deleted | ExpectedPos=Medial | Detected=Weak Syllable Deletion | Positions=['Medial'] | Details=["Syllable 'tə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'tə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#617 cinematic | Word=cinematic | Type=Weak Syllable Deletion | Expected=s,ɪ,n,ə,m,æ,t,ɪ,k -> Child=s,ɪ,m,æ,t,ɪ,k | Detail=Syllable 'nə' deleted | ExpectedPos=Medial | Detected=Weak Syllable Deletion | Positions=['Medial'] | Details=["Syllable 'nə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'nə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#618 computer | Word=computer | Type=Weak Syllable Deletion | Expected=k,ə,m,p,j,u,t,ə,r -> Child=m,p,j,u,t,ə,r | Detail=Syllable 'kə' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'kə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'kə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#619 connect | Word=connect | Type=Weak Syllable Deletion | Expected=k,ə,n,ɛ,k,t -> Child=n,ɛ,k,t | Detail=Syllable 'kə' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'kə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'kə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#620 correct | Word=correct | Type=Weak Syllable Deletion | Expected=k,ə,r,ɛ,k,t -> Child=r,ɛ,k,t | Detail=Syllable 'kə' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'kə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'kə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#621 crocodile | Word=crocodile | Type=Weak Syllable Deletion | Expected=k,r,ɑ,k,ə,d,aɪ,l -> Child=k,ə,d,aɪ,l | Detail=Syllable 'krɑ' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'krɑ' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'krɑ' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#622 effect | Word=effect | Type=Weak Syllable Deletion | Expected=ɪ,f,ɛ,k,t -> Child=ɛ,k,t | Detail=Syllable 'ɪf' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ɪf' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ɪf' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#623 elephant | Word=elephant | Type=Weak Syllable Deletion | Expected=ɛ,l,ə,f,ə,n,t -> Child=ə,f,ə,n,t | Detail=Syllable 'ɛl' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ɛl' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ɛl' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#624 enough | Word=enough | Type=Weak Syllable Deletion | Expected=ɪ,n,ʌ,f -> Child=ʌ,f | Detail=Syllable 'ɪn' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ɪn' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ɪn' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#625 erode | Word=erode | Type=Weak Syllable Deletion | Expected=ə,r,oʊ,d -> Child=oʊ,d | Detail=Syllable 'ər' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ər' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ər' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#626 flamingo | Word=flamingo | Type=Weak Syllable Deletion | Expected=f,l,ə,m,ɪ,ŋ,ɡ,oʊ -> Child=f,l,ə,ŋ,ɡ,oʊ | Detail=Syllable 'mɪ' deleted | ExpectedPos=Medial | Detected=Weak Syllable Deletion | Positions=['Medial'] | Details=["Syllable 'mɪ' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'mɪ' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#627 giraffe | Word=giraffe | Type=Weak Syllable Deletion | Expected=dʒ,ə,r,æ,f -> Child=r,æ,f | Detail=Syllable 'dʒə' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'dʒə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'dʒə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#628 gorilla | Word=gorilla | Type=Weak Syllable Deletion | Expected=ɡ,ə,r,ɪ,l,ə -> Child=r,ɪ,l,ə | Detail=Syllable 'ɡə' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'ɡə' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ɡə' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#629 harmonica | Word=harmonica | Type=Weak Syllable Deletion | Expected=h,ɑ,r,m,ɑ,n,ɪ,k,ə -> Child=r,m,ɑ,n,ɪ,k,ə | Detail=Syllable 'hɑ' deleted | ExpectedPos=Initial | Detected=Weak Syllable Deletion | Positions=['Initial'] | Details=["Syllable 'hɑ' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'hɑ' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#630 helicopter | Word=helicopter | Type=Weak Syllable Deletion | Expected=h,ɛ,l,ɪ,k,ɑ,p,t,ə,r -> Child=h,ɛ,k,ɑ,p,t,ə,r | Detail=Syllable 'lɪ' deleted | ExpectedPos=Medial | Detected=Weak Syllable Deletion | Positions=['Medial'] | Details=["Syllable 'lɪ' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'lɪ' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#631 hospital | Word=hospital | Type=Weak Syllable Deletion | Expected=h,ɑ,s,p,ɪ,t,ə,l -> Child=h,ɑ,t,ə,l | Detail=Syllable 'spɪ' deleted | ExpectedPos=Medial | Detected=Weak Syllable Deletion | Positions=['Medial'] | Details=["Syllable 'spɪ' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'spɪ' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
ID=#632 koala | Word=koala | Type=Weak Syllable Deletion | Expected=k,oʊ,ɑ,l,ə -> Child=k,oʊ,ə | Detail=Syllable 'ɑl' deleted | ExpectedPos=Medial | Detected=Weak Syllable Deletion | Positions=['Medial'] | Details=["Syllable 'ɑl' deleted"] | WhatWentWrong=Weak Syllable Deletion filtered at Age 8 bracket (_AGE_PROCESS_MAP) | ExpectedDetail=Syllable 'ɑl' deleted | Logic=detection/syllable.py:78 (detect_weak_syllable_deletion) | Status=Flagged Error
